Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Gaspard .G,@peakyblindersL,2024-05-11T22:04:54.000Z,False,Elisabeth Lévy devant les résultats de l'eurovision.#Eurovision2024,0,0,0,12K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1697622703174197248/cuZIxtZ2_normal.jpg,https://x.com/peakyblindersL/status/1789416420075241639,tweet_id:1789416420075241639
The Saviour,@stairwayto3dom,2024-05-11T22:04:50.000Z,True,"THIS IS WHAT EUROVISION STANDS WITH

GENOCIDE#Eurovision2024",0,0,0,216K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1635675447471030274/ze7WqGbU_normal.jpg,https://x.com/stairwayto3dom/status/1789416403478479129,tweet_id:1789416403478479129
DIRECT.NEWS,@_Direct_News,2024-05-11T22:03:39.000Z,True,"Loreen, la gagnante de l'Eurovision 2023, déclare qu'elle refusera de remettre le prix à la candidate israélienne, Eden Golan, si Israël remporte l'Eurovision ce soir...#Loreen #EdenGolan #Israel #Eurovision #Eurovision2024",0,0,0,3K,"['#Loreen', '#EdenGolan', '#Israel', '#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1661399894643421184/rZA4ZUNe_normal.jpg,https://x.com/_Direct_News/status/1789416102436405392,tweet_id:1789416102436405392
Sandra,@SandraEvali,2024-05-11T22:02:46.000Z,False,TODOS MUY ZORRA ZORRA PERO SOLO NOS HABÉIS DADO 6 PUNTOS #Eurovision2024 #EurovisionRTVE #Eurovision,0,0,0,313K,"['#Eurovision2024', '#EurovisionRTVE', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1643209826028212229/ZOGTvCGo_normal.jpg,https://x.com/SandraEvali/status/1789415883267338267,tweet_id:1789415883267338267
Zeki Bahçe,@zekibahce,2024-05-11T22:02:06.000Z,True,"Yok böyle güzel bir mesaj!Eurovision'da İtalya temsilcisi Angelina Mango, siyah bir elbise giyerek  İtalya bayrağıyla sahneye koşuyor ve ortaya Filistin bayrağı çıkıyor.#Eurovision2024 #angelinamango",0,0,0,25K,"['#Eurovision2024', '#angelinamango']",[],[],https://pbs.twimg.com/profile_images/1586069330495668225/xWrGkqax_normal.jpg,https://x.com/zekibahce/status/1789415712022249828,tweet_id:1789415712022249828
Astoria,@astoriye,2024-05-11T22:00:46.000Z,False,Why tf is Switzerland getting points? The System is so corrupt and broke#Eurovision2024 #Eurovision #ESC24#Eurovision,0,0,0,271K,"['#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1793067254185095168/Y4uq-xDW_normal.jpg,https://x.com/astoriye/status/1789415376142438488,tweet_id:1789415376142438488
caroline,@lipsofstyles,2024-05-11T22:00:44.000Z,False,"je crois que je vais éteindre ma télé, comment ça la Suisse en top 1 pour tout le monde, ils dormaient pendant la prestation INCROYABLE de Slimane ou quoi????? #Eurovision #Eurovision2024",0,0,0,404K,"['#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1694087442062565376/J7PTiDsv_normal.jpg,https://x.com/lipsofstyles/status/1789415371243422009,tweet_id:1789415371243422009
𝑅❀𝒸ío,@mohedanismo,2024-05-11T22:00:27.000Z,False,"Lo que está pasando esta noche con la votación de los jurados nacionales es sospechoso. Todos votan con 12 puntos a suiza, cuando no era favorito en ningún momento. Cualquiera diría que se pusieron de acuerdo para impedir la victoria de Israel #Eurovision #Eurovision2024",0,0,0,4.8K,"['#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1638281630254092322/L340yvRL_normal.jpg,https://x.com/mohedanismo/status/1789415299382472960,tweet_id:1789415299382472960
Raymond Mens,@raymondmens,2024-05-11T22:00:11.000Z,False,"Nu we toch (terecht) de EBU aan de schandpaal nagelen, zullen we dan ook maar stoppen met de jury? Dat een paar nitwits over de helft van de te vergeven punten gaan, slaat anno 2024 natuurlijk nergens op. Laat het Europese publiek gewoon stemmen en klaar. #Eurovision2024",0,0,0,65K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1521409175607291911/mFVUrprx_normal.jpg,https://x.com/raymondmens/status/1789415229949882424,tweet_id:1789415229949882424
showbingers,@Ssmova,2024-05-11T21:59:46.000Z,False,Is this a JOKE??? Switzerland getting almost all the 12s from the professional jury??? #Eurovision2024 #Eurovision,0,0,0,179K,"['#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1535704319382675456/TigLC8d-_normal.jpg,https://x.com/Ssmova/status/1789415124945580502,tweet_id:1789415124945580502
Maarten Hopman,@maartenhopman94,2024-05-11T21:58:31.000Z,False,"Deelnemers worden gecensureerd, regie draait snel weg, geluid wordt gefilterd. Je wordt als kijker oprecht opgelicht waar je bij staat.#eurovision #eurovision2024",0,0,0,76K,"['#eurovision', '#eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1589307321116758020/q6aaH8eN_normal.jpg,https://x.com/maartenhopman94/status/1789414810938925414,tweet_id:1789414810938925414
ƨ𝚎𝚌𝚞𝚛𝚎 𝚝𝚑𝚎 𝚙𝚎𝚊𝚌𝚎,@rosedoree_xo,2024-05-11T21:58:30.000Z,False,"La Suisse ils ont fait une prestation éclatée, et la ils viennent tout cartonner aux résultats, BORDEL

 #Eurovision2024 #Eurovision",0,0,0,73K,"['#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1713397072915992576/ERkM-WC-_normal.jpg,https://x.com/rosedoree_xo/status/1789414806753099806,tweet_id:1789414806753099806
MK200034,@MN456782,2024-05-11T21:58:21.000Z,False,Every country giving Switzerland points. #Eurovision2024 #Eurovision,0,0,0,363K,"['#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1528549656980074496/50TMTiJw_normal.jpg,https://x.com/MN456782/status/1789414768354169068,tweet_id:1789414768354169068
Gilles DEGUNTOVIC,@gilleskheops,2024-05-11T21:57:39.000Z,False,"La Suisse ils se prennent pleins de points , ils étaient bons ? #Eurovision2024 #Eurovision",0,0,0,2.3K,"['#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1650443851398512640/4zbZVDFv_normal.jpg,https://x.com/gilleskheops/status/1789414593497809098,tweet_id:1789414593497809098
nunu :):,@cayetanunuu,2024-05-11T21:56:58.000Z,False,N° de países que nos van a dar 12 puntos #eurovisionRTVE #Eurovision2024 #Nebulossa #EUROVISION,0,0,0,324K,"['#eurovisionRTVE', '#Eurovision2024', '#Nebulossa', '#EUROVISION']",[],[],https://pbs.twimg.com/profile_images/1714786764181639168/mjA0uUaq_normal.jpg,https://x.com/cayetanunuu/status/1789414421581734148,tweet_id:1789414421581734148
The Saviour,@stairwayto3dom,2024-05-11T21:56:05.000Z,True,"EUROVISION SUPPORTS KILLING CHILDREN

BOYCOTT EUROVISION#Eurovision2024",0,0,0,18K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1635675447471030274/ze7WqGbU_normal.jpg,https://x.com/stairwayto3dom/status/1789414197450678608,tweet_id:1789414197450678608
Olivier Poncet,@ponceto91,2024-05-11T21:54:58.000Z,False,"Eurovision : « pendant que les ordinateurs compilent les résultats, ...»

Moi dans ma tête : « select sum(votes), pays from eurovision_results group by pays order by votes » #Eurovision2024",0,0,0,13K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1681731868838772743/o4jtkKe7_normal.jpg,https://x.com/ponceto91/status/1789413918726660332,tweet_id:1789413918726660332
Koningin Má𝕏ima,@MaximaKoningin_,2024-05-11T21:51:57.000Z,False,Ik heb alle deelnemers opgeschreven die beter zijn dan Joost Klein.#Eurovision2024 #ESF24 #Songfestival#Europapa #Eurovision #ESF2024,0,0,0,25K,"['#Eurovision2024', '#ESF24', '#Songfestival', '#Europapa', '#Eurovision', '#ESF2024']",[],[],https://pbs.twimg.com/profile_images/1739693590828249088/aZINCkdV_normal.jpg,https://x.com/MaximaKoningin_/status/1789413157984784754,tweet_id:1789413157984784754
WeGotitBack,@NotFarLeftAtAll,2024-05-11T21:50:59.000Z,True,Eurovision: Bambie Thug real name Bambie Ray Robinson #Eurovision #Eurovision2024 #Ireland,0,0,0,3.9K,"['#Eurovision', '#Eurovision2024', '#Ireland']",[],[],https://pbs.twimg.com/profile_images/1749811609999179776/TdmSY-ex_normal.jpg,https://x.com/NotFarLeftAtAll/status/1789412918020157574,tweet_id:1789412918020157574
Noticias UKR 24,@UKR_token,2024-05-11T21:48:44.000Z,True,"Eden Golan  Israël    

##Eurovision #EdenGolan #Israel #Eurovision2024",0,0,0,18K,"['#Eurovision', '#EdenGolan', '#Israel', '#Eurovision2024']",[],"['\\u2764\\ufe0f', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1591886210523332609/5KZtYm8J_normal.png,https://x.com/UKR_token/status/1789412349587111959,tweet_id:1789412349587111959
Mr. Jones,@Mr_Jones_k,2024-05-11T21:46:55.000Z,True,Toda la canción tapándose el paquete para enseñarlo cuando se pone el pantalón #Eurovision2024 #Eurovision #Israel12Points,0,0,0,24K,"['#Eurovision2024', '#Eurovision', '#Israel12Points']",[],['\\U0001f937\\u200d\\u2642\\ufe0f'],https://pbs.twimg.com/profile_images/1605632969535782946/MWJv45fN_normal.jpg,https://x.com/Mr_Jones_k/status/1789411892747792623,tweet_id:1789411892747792623
Khalissee,@Kahlissee,2024-05-11T21:46:32.000Z,True,"ISRAELI PROPAGANDA AT EUROVISION. 

Mainstream Media vs Reality.

Sound up for this to hear the boos and the cheers for Palestine  #Eurovision2024",0,0,0,2.1M,['#Eurovision2024'],[],['\\U0001f1f5\\U0001f1f8'],https://pbs.twimg.com/profile_images/1639831097952333825/kV2f9VQn_normal.jpg,https://x.com/Kahlissee/status/1789411796559843828,tweet_id:1789411796559843828
Young People,@youngpeople_off,2024-05-11T21:46:27.000Z,False,Slimane sur Instagram : « J’espère que vous êtes fiers de moi. Je vous aime. » #Eurovision2024 #Eurovision,0,0,0,65K,"['#Eurovision2024', '#Eurovision']",[],"['\\U0001f979', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1792174636236476416/skK4SRdp_normal.jpg,https://x.com/youngpeople_off/status/1789411775500128397,tweet_id:1789411775500128397
Amina Hussein,@aminahekmet,2024-05-11T21:45:42.000Z,False,"Turquía atacaba Rojava y al pueblo kurdo, al mismo tiempo participaba en #Eurovision. La gente no se manifestaba ni condenaba su participación.
Parece que la muerte de unos no importa tanto como la de otros.#Eurovision2024",0,0,0,29K,"['#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1492284937499783168/G1DtUkOP_normal.jpg,https://x.com/aminahekmet/status/1789411584520909019,tweet_id:1789411584520909019
Escxfav,@Escxfav2,2024-05-11T21:44:45.000Z,False,THE PRO PALESTINE SQUAD #eurovision #eurovision2024,0,0,0,1.5M,"['#eurovision', '#eurovision2024']",[],['\\U0001f1f5\\U0001f1f8'],https://pbs.twimg.com/profile_images/1779600475442049024/FZ65D8Pe_normal.jpg,https://x.com/Escxfav2/status/1789411347970588831,tweet_id:1789411347970588831
emm 𓁎,@emm_tweeting,2024-05-11T21:43:57.000Z,False,"My favs together Nemo & Bambie #Eurovision2024 

They are so sweet, vote for Switzerland / Vote for Ireland  #Eurovision",0,0,0,217K,"['#Eurovision2024', '#Eurovision']",[],"['\\U0001f1e8\\U0001f1ed', '\\U0001f1ee\\U0001f1ea']",https://pbs.twimg.com/profile_images/1324125259268841479/bVCi1nBZ_normal.jpg,https://x.com/emm_tweeting/status/1789411144890806783,tweet_id:1789411144890806783
Marcial Cuquerella,@cuquemar,2024-05-11T21:43:09.000Z,True,Eurovisión se ha convertido en el bar de la guerra de las Galaxias y de ahí no me bajáis #Eurovision2024,0,0,0,21K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1677622358687744002/SwZFk4P-_normal.jpg,https://x.com/cuquemar/status/1789410943119552523,tweet_id:1789410943119552523
Ocean,@oceaniitobackup,2024-05-11T21:42:48.000Z,False,EUROPE GOT PREGNANT IN THAT MOMENT#Eurovision2024 #Eurovision,0,0,0,375K,"['#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1792144430968778752/Dm31WB0t_normal.jpg,https://x.com/oceaniitobackup/status/1789410855634768022,tweet_id:1789410855634768022
Embajador Gali Dagan,@galida12,2024-05-11T21:40:36.000Z,True,Eden y todo el equipo antes de subir a la tarima cantan la gran canción de Ofra Haza que llegó al segundo lugar del #Eurovision 1983: “Jai Jai Jai Am Israel Jai” - El pueblo de Israel vive Vota #06 #Eurovision2024 #eurovision24 #EurovisionSongContest #eurovisiongr,0,0,0,10K,"['#Eurovision', '#Eurovision2024', '#eurovision24', '#EurovisionSongContest', '#eurovisiongr']",[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f499']",https://pbs.twimg.com/profile_images/1770871175142318080/zBYfNTft_normal.jpg,https://x.com/galida12/status/1789410303794459116,tweet_id:1789410303794459116
CTV News,@CTVNews,2024-05-11T21:40:08.000Z,True,"Eurovision Song Contest final kicks off after protests, backstage chaos and a contestant's expulsion#Eurovision2024",0,0,0,19K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1113055141761073153/9gjeEtmz_normal.png,https://x.com/CTVNews/status/1789410186077131219,tweet_id:1789410186077131219
Marjolijn van de Gender,@marjolijnvdg,2024-05-11T21:38:51.000Z,False,Mag hopen dat er wat statements gemaakt gaan worden bij het uitdelen van de jurypunten. #eurovision #songfestival #eurovision2024,0,0,0,5.3K,"['#eurovision', '#songfestival', '#eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1530958670145761282/yAGPzWI8_normal.jpg,https://x.com/marjolijnvdg/status/1789409863824540054,tweet_id:1789409863824540054
Suppressed News.,@SuppressedNws,2024-05-11T21:38:25.000Z,True,"ISRAELI PROPAGANDA AT EUROVISION. 

Mainstream Media vs Reality. #Eurovision2024",0,0,0,49K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1774198587095646208/6KEF61Mv_normal.jpg,https://x.com/SuppressedNws/status/1789409753900204192,tweet_id:1789409753900204192
Lambdactu,@Lambdactu,2024-05-11T21:38:23.000Z,True,"- La chanteuse portugaise à l'Eurovision a terminé sa prestation en déclarant ""La paix prévaudra"".

- La chanteuse, Iolanda, avait les ongles peints avec des motifs de keffieh palestinien.#Palestine #Gaza #Portuguese #Rafah #Eurovision2024 #Eurovision #eurovisionRTVE",0,0,0,202K,"['#Palestine', '#Gaza', '#Portuguese', '#Rafah', '#Eurovision2024', '#Eurovision', '#eurovisionRTVE']",[],"['\\U0001f1f5\\U0001f1f9', '\\U0001f91d', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1757436194063863809/oq1lcRx__normal.jpg,https://x.com/Lambdactu/status/1789409746828537879,tweet_id:1789409746828537879
Sirio,@siriomerenda,2024-05-11T21:38:00.000Z,False,"Eurovision 2023 e Eurovision 2024 oltre quella dell'Italia la bandiera LGBTQ per la gioia dei vari Pillon, Adinolfi e ProVita assortiti..#AngelinaMango #Angelina #ESCITA #Eurovision2024",0,0,0,16K,"['#AngelinaMango', '#Angelina', '#ESCITA', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1784137061357780992/oO2ZTI82_normal.jpg,https://x.com/siriomerenda/status/1789409646496620700,tweet_id:1789409646496620700
Bernardo Pereira,@bernardontp,2024-05-11T21:37:28.000Z,False," They can censor us all they want, but we will prevail. #Eurovision #Eurovision2024",0,0,0,290K,"['#Eurovision', '#Eurovision2024']",[],['\\U0001f1f5\\U0001f1f9'],https://pbs.twimg.com/profile_images/1657877788890628096/QK9UO1iB_normal.jpg,https://x.com/bernardontp/status/1789409512962551982,tweet_id:1789409512962551982
Khalissee,@Kahlissee,2024-05-11T21:35:10.000Z,True,"The Israeli Singer is Booed Throughout Her Performance at Eurovision With People Chanting ‘Palestine’

Her Team Helped Her Prepare for Her Performance by Booing at Her in the Changing Rooms Whilst She Practised. 

These people have no shame.#Eurovision2024",0,0,0,21K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1639831097952333825/kV2f9VQn_normal.jpg,https://x.com/Kahlissee/status/1789408934438039671,tweet_id:1789408934438039671
Isa Eguiguren,@ieguiguren,2024-05-11T21:35:04.000Z,True,"Israel cantando en Eurovisión mientras dispara ambulancias en el campo de refugiados de Jabaliya.

Los periodistas gazatíes hablan de una noche durísima.#Eurovision2024",0,0,0,100K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1774351971689869312/yWLrrW4X_normal.jpg,https://x.com/ieguiguren/status/1789408912426361080,tweet_id:1789408912426361080
Censored Men,@CensoredMen,2024-05-11T21:34:55.000Z,True," Portugal's Eurovision entrant shouted ""Peace will prevail"" at the end of her performance and had a Keffiyeh design on her nails.#Eurovision2024",0,0,0,1.3M,['#Eurovision2024'],[],"['\\U0001f1f5\\U0001f1f9', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1604139530004697090/q3WC_9On_normal.jpg,https://x.com/CensoredMen/status/1789408870923743683,tweet_id:1789408870923743683
The Saviour,@stairwayto3dom,2024-05-11T21:33:12.000Z,True,"Another child was just MURDERED by Israel!

If you support Israel in Eurovision, you also support this!#Eurovision2024",0,0,0,139K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1635675447471030274/ze7WqGbU_normal.jpg,https://x.com/stairwayto3dom/status/1789408440185426410,tweet_id:1789408440185426410
Will,@lfc_arrow,2024-05-11T21:32:59.000Z,True,They made a big deal about it being in Sweden and the anniversary of ABBA and give us this shit #Eurovision2024 #Eurovision,0,0,0,293K,"['#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1787856926321041408/Oiq4GbiG_normal.jpg,https://x.com/lfc_arrow/status/1789408384350851505,tweet_id:1789408384350851505
Jean MESSIHA,@JeanMessiha,2024-05-11T21:32:36.000Z,True,"À bien des égards, l’#Eurovision est devenu la vitrine de la déchéance de l’Occident.#BoycottEurovision2024 #Eurovision2024",0,0,0,119K,"['#Eurovision', '#BoycottEurovision2024', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1617908146755801093/4sn38x5Z_normal.jpg,https://x.com/JeanMessiha/status/1789408290532720705,tweet_id:1789408290532720705
Nikos,@____NiKoS____,2024-05-11T21:31:15.000Z,False,Δείχνουν οι δεξιοί screenshots ότι ψήφισαν Ισραήλ. Λες και το ότι ψήφισαν Κούλη δεν είναι αρκετή απόδειξη ότι είναι βλαμμένοι...#Eurovision2024 #Eurovision#Eurovisiongr,0,0,0,49K,"['#Eurovision2024', '#Eurovision', '#Eurovisiongr']",[],[],https://pbs.twimg.com/profile_images/1793255006256103424/MKR-IzeT_normal.jpg,https://x.com/____NiKoS____/status/1789407948655018130,tweet_id:1789407948655018130
Suppressed News.,@SuppressedNws,2024-05-11T21:29:39.000Z,True,"PORTUGAL SINGER IOLANDA ENDS WITH ‘PEACE WILL PREVAIL’ 

“Peace will prevail,” said Iolanda, representing Portugal at the Eurovision.

She had a keffiyeh painted on her nails.#Eurovision2024",0,0,0,487K,['#Eurovision2024'],[],"['\\U0001f1f5\\U0001f1f9', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1774198587095646208/6KEF61Mv_normal.jpg,https://x.com/SuppressedNws/status/1789407546177949791,tweet_id:1789407546177949791
Bernardo Pereira,@bernardontp,2024-05-11T21:29:06.000Z,False," The EBU has not uploaded Portugal’s performance to the official YouTube channel. 

I’m at a loss for words. Absolutely appalling behavior. 

Fire them all. It’s what they deserve.#Eurovision #Eurovision2024",0,0,0,1.2M,"['#Eurovision', '#Eurovision2024']",[],['\\U0001f1f5\\U0001f1f9'],https://pbs.twimg.com/profile_images/1657877788890628096/QK9UO1iB_normal.jpg,https://x.com/bernardontp/status/1789407407543595029,tweet_id:1789407407543595029
Lisa Nandy,@lisanandy,2024-05-11T21:28:41.000Z,True,I love Eurovision #Eurovision2024,0,0,0,175K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1585572165860073482/eZUqkpXf_normal.jpg,https://x.com/lisanandy/status/1789407303562600520,tweet_id:1789407303562600520
20minutos.es,@20m,2024-05-11T21:28:07.000Z,True,"Varios detenidos, incluida Greta Thunberg, durante las protestas contra Eurovisión en Malmö http://ver.20m.es/jqsbe3 #Eurovision2024",0,0,0,33K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1450723681651593219/TvmcaHQ1_normal.jpg,https://x.com/20m/status/1789407161493107027,tweet_id:1789407161493107027
MK200034,@MN456782,2024-05-11T21:27:58.000Z,False,WTF is this AI bullshite this isn’t ABBA.  #Eurovision2024 #Eurovision,0,0,0,324K,"['#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1528549656980074496/50TMTiJw_normal.jpg,https://x.com/MN456782/status/1789407122695864613,tweet_id:1789407122695864613
Alégrame el día,@harryelsocio,2024-05-11T21:26:47.000Z,True,Eurovisión es el nuevo orden mundial. Es una puta distopía. #Eurovision2024,0,0,0,15K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1279078687057510401/pneT9irY_normal.jpg,https://x.com/harryelsocio/status/1789406825067987038,tweet_id:1789406825067987038
MK200034,@MN456782,2024-05-11T21:24:24.000Z,False,No way they made me think ABBA was going to perform.  #Eurovision2024 #Eurovision,0,0,0,462K,"['#Eurovision2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1528549656980074496/50TMTiJw_normal.jpg,https://x.com/MN456782/status/1789406227727892538,tweet_id:1789406227727892538
Rory Cowan,@1rorycowan,2024-05-11T21:24:12.000Z,True,Who I’m voting for ….20 times  #Eurovision2024 #Eurovision #Israel #EdenGolanToWin,0,0,0,15K,"['#Eurovision2024', '#Eurovision', '#Israel', '#EdenGolanToWin']",[],['\\U0001f61c'],https://pbs.twimg.com/profile_images/1683702330271604742/l_DezNlU_normal.jpg,https://x.com/1rorycowan/status/1789406174384734620,tweet_id:1789406174384734620
Jean Marc Morandini,@morandiniblog,2024-05-11T21:24:02.000Z,True,EN DIRECT - Eurovision: Les incidents se poursuivent autour de la salle de concert - Greta Thunberg interpellée par la police #eurovision #chanson #Eurovision2024 #slimane,0,0,0,22K,"['#eurovision', '#chanson', '#Eurovision2024', '#slimane']",[],[],https://pbs.twimg.com/profile_images/1069599280862777344/EgPuoQL0_normal.jpg,https://x.com/morandiniblog/status/1789406134467436564,tweet_id:1789406134467436564
Ansia Totale,@ansia_totale,2024-05-11T21:21:45.000Z,False,Le ballerine dietro con la bandiera LGBTQIA+ #Eurovision #Eurovision2024 #ESCita,0,0,0,215K,"['#Eurovision', '#Eurovision2024', '#ESCita']",[],"['\\u2764\\ufe0f', '\\U0001f3f3\\ufe0f\\u200d\\U0001f308']",https://pbs.twimg.com/profile_images/1292827894507540480/ct-fM3uW_normal.jpg,https://x.com/ansia_totale/status/1789405559902306576,tweet_id:1789405559902306576
Cameron Glasgow,@CamiGlasgowSGP,2024-05-11T21:21:18.000Z,False,"Do not vote.

Do not give these genocide supporters money.

Vote by keeping your money away from the EBU. It's time for change. Österdahl must go. The EBU must pay for supporting genocide. #Eurovision #Eurovision2024",0,0,0,15K,"['#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1734397914611400704/UK75VWzs_normal.jpg,https://x.com/CamiGlasgowSGP/status/1789405446781972772,tweet_id:1789405446781972772
Maryam Moshiri,@BBCMaryam,2024-05-11T21:20:15.000Z,False,"Who do we think is going to win #Eurovision? #Eurovision2024 

So many great songs this year!",0,0,0,17K,"['#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1673772804011962373/4Aw2Cfpv_normal.jpg,https://x.com/BBCMaryam/status/1789405182008160467,tweet_id:1789405182008160467
Angelo,@AngeloTaekema,2024-05-11T21:19:59.000Z,False,"Dear parents of Joost, he made it. And he made it big.

He will always be remembered as the person who stood up for children and for peace. 

You raised him good.#Eurovision2024 #Eurovision #BoycottEurovision #BoycottEurovision2024 #europapa #Joost #joost #JoostKlein",0,0,0,93K,"['#Eurovision2024', '#Eurovision', '#BoycottEurovision', '#BoycottEurovision2024', '#europapa', '#Joost', '#joost', '#JoostKlein']",[],[],https://pbs.twimg.com/profile_images/1789755912426582016/PyNjpks7_normal.jpg,https://x.com/AngeloTaekema/status/1789405116400865542,tweet_id:1789405116400865542
Alégrame el día,@harryelsocio,2024-05-11T21:18:59.000Z,True,"Qué asco me da todo lo que rodea Eurovisión. Es la peor cara de Agenda, da miedo lo que venden. Mucho miedo. #Eurovision2024",0,0,0,32K,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1279078687057510401/pneT9irY_normal.jpg,https://x.com/harryelsocio/status/1789404861001281548,tweet_id:1789404861001281548
Eurovisión España - RTVE,@eurovision_tve,2024-05-11T21:18:02.000Z,False,"""Ha sido increíble, fascinante"" La emoción de Mery y Mark () tras su super actuación en la final de #Eurovision2024 #EurovisiónRTVE #12PointsSpain #ZORRA http://rtve.es/n/16097490",0,0,0,49K,"['#Eurovision2024', '#EurovisiónRTVE', '#12PointsSpain', '#ZORRA']",['@Nebulossa_of'],"['\\U0001f970', '\\U0001f98a']",https://pbs.twimg.com/profile_images/1792926749367451650/EQefvhFi_normal.jpg,https://x.com/eurovision_tve/status/1789404624467673496,tweet_id:1789404624467673496
Dany Ould,@Dany_Ould,2024-05-11T21:17:37.000Z,True,"Et la France... est là Wouahhhh quelle prestation à cappella magnifique de Slimane.
Quelle voix !
Il a représenté la France haut et fort, il est au dessus du lot de cet Eurovision 2024!
Il mérite la victoire. 
Quant aux autres : Pleurez !
Votez 25 #Slimane #Eurovision2024",0,0,0,74K,"['#Slimane', '#Eurovision2024']",[],"['\\U0001f1e8\\U0001f1f5', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1789354668276977664/nRavZdPo_normal.jpg,https://x.com/Dany_Ould/status/1789404517001208092,tweet_id:1789404517001208092
Romain Mercière,@RomainMerciere,2024-05-11T21:17:27.000Z,True, Incroyable Slimane ! Sa voix a traversé les frontières et conquis nos cœurs à l’#Eurovision. Une performance qui résonne avec l’âme de la France.  #ViveLaFrance #SlimaneTriomphe #Eurovision2024,0,0,0,158K,"['#Eurovision', '#ViveLaFrance', '#SlimaneTriomphe', '#Eurovision2024']",[],"['\\U0001f31f', '\\U0001f1eb\\U0001f1f7']",https://pbs.twimg.com/profile_images/1677389349090885632/FMg-tUu6_normal.jpg,https://x.com/RomainMerciere/status/1789404478392680939,tweet_id:1789404478392680939
MALBERT,@ItsMalbert,2024-05-11T21:14:38.000Z,True,Han sido los mejores de la noche. ES ASI. #Eurovision #Eurovision2024 #EurovisionRTVE,0,0,0,109K,"['#Eurovision', '#Eurovision2024', '#EurovisionRTVE']",[],[],https://pbs.twimg.com/profile_images/1575068030899572737/8vIf4XQ2_normal.jpg,https://x.com/ItsMalbert/status/1789403770167673100,tweet_id:1789403770167673100
☆ 𝐏𝐫𝐨𝐠𝐫𝐞𝐬𝐭𝐨𝐧a ☆,@progrestonn,2024-05-11T21:12:51.000Z,True,"Pelos de punta con Francia , la mejor voz de eurovision 2024  #Eurovision2024",0,0,0,24K,['#Eurovision2024'],[],['\\U0001f924'],https://pbs.twimg.com/profile_images/1685403701073125377/ike9MD8n_normal.jpg,https://x.com/progrestonn/status/1789403319363862881,tweet_id:1789403319363862881
